category,is_known,true_label,prediction,max_softmax,entropy,energy,min_distance,odin,mahalanobis
Muscicapa_dauurica,0,-1,18,0.24127299,-2.436534,420.0916,-7.8454437,0.013225866,0.0
Pandion_haliaetus,1,53,53,0.38427487,-2.562254,420.847,-6.860167,0.013228495,0.0
Pandion_haliaetus,1,53,53,0.9980508,-0.021036042,417.43707,-4.3359423,0.013307549,0.0
Alcedo_atthis,1,5,5,0.99704224,-0.031156376,418.6766,-3.7156653,0.013299114,0.0
Geopelia_striata,0,-1,0,0.3154506,-2.3371599,419.28955,-8.490503,0.013227435,0.0
Acrocephalus_orientalis,1,2,2,0.99904734,-0.009857349,415.64215,-4.4619837,0.013329752,0.0
Sterna_sumatrana,0,-1,63,0.16317984,-3.4709718,421.08923,-8.608974,0.013201846,0.0
Phylloscopus_coronatus,0,-1,53,0.5143757,-2.0520954,419.3243,-8.10205,0.013232224,0.0
Cyanoptila_cyanomelana,0,-1,31,0.17627347,-3.2130666,419.16504,-10.06034,0.01320836,0.0
Ficedula_mugimaki,0,-1,31,0.15397543,-3.6887765,422.1549,-7.7968693,0.013198521,0.0
Arachnothera_longirostra,0,-1,52,0.8100528,-1.1429901,419.6433,-6.8859434,0.013243772,0.0
Acrocephalus_orientalis,1,2,2,0.9976871,-0.020420846,415.57437,-5.0278597,0.013323156,0.0
Ardea_alba,1,7,7,0.99527353,-0.035872497,416.2736,-4.6401634,0.013318871,0.0
Spilornis_cheela,1,65,65,0.9906047,-0.08013549,419.01312,-4.022832,0.013290427,0.0
Pitta_moluccensis,0,-1,31,0.32832548,-2.8217335,421.40817,-7.2189083,0.013216094,0.0
Ploceus_philippinus,0,-1,12,0.1641634,-3.1016278,419.11868,-9.94308,0.013210414,0.0
Psittacula_longicauda,0,-1,67,0.09347424,-3.4260287,420.3744,-9.603119,0.013198736,0.0
Cacomantis_merulinus,1,12,12,0.980756,-0.15200159,418.7203,-4.73402,0.01328487,0.0
Tringa_brevipes,0,-1,53,0.23793703,-3.1903796,420.76334,-8.136633,0.013212594,0.0
Tringa_nebularia,1,70,70,0.32727173,-2.7517796,420.67386,-7.500208,0.013222097,0.0
Gallinula_chloropus,1,35,35,0.9945564,-0.044431865,416.81375,-4.7721148,0.013310005,0.0
Hierococcyx_nisicolor,0,-1,22,0.16967984,-3.3887146,420.40253,-9.073813,0.013204783,0.0
Pachycephala_cinerea,0,-1,65,0.18734534,-3.2293205,420.90048,-8.461378,0.013206254,0.0
Lewinia_striata,0,-1,1,0.33759445,-2.6733742,419.12488,-9.11485,0.0132212555,0.0
Tringa_totanus,1,72,69,0.40420002,-1.3128678,419.33603,-6.3989773,0.013254553,0.0
Nyctyornis_amictus,0,-1,1,0.10278724,-3.5779777,420.93915,-9.308615,0.013194511,0.0
Alcedo_atthis,1,5,5,0.9972127,-0.029327288,419.18326,-3.1280208,0.013300115,0.0
Pelargopsis_capensis,1,55,55,0.99893695,-0.012214724,418.33655,-2.994876,0.013312954,0.0
Gallinago_megala,0,-1,38,0.102055565,-3.7269535,420.64813,-9.626587,0.013194083,0.0
Cacomantis_sepulcralis,0,-1,12,0.8216725,-0.984735,419.37613,-6.5109444,0.013252442,0.0
Caprimulgus_macrurus,1,16,16,0.9998721,-0.0016967093,417.2906,-1.9779112,0.013340375,0.0
Psittacula_krameri,1,60,60,0.6557313,-1.7178984,420.65945,-6.4276896,0.013236451,0.0
Tringa_brevipes,0,-1,70,0.078705676,-3.8262074,421.717,-8.9896965,0.013188429,0.0
Acridotheres_tristis,1,0,36,0.39040452,-2.4232326,419.22766,-8.486859,0.013228217,0.0
Mixornis_gularis,1,44,44,0.9878092,-0.09380465,417.95663,-4.8953905,0.013292813,0.0
Strix_leptogrammica,0,-1,18,0.1395147,-3.2668202,420.91922,-8.647049,0.013203528,0.0
Cacomantis_sepulcralis,0,-1,12,0.33325055,-2.9393823,420.5472,-8.012523,0.013216943,0.0
Pelargopsis_capensis,1,55,55,0.999071,-0.010668344,417.9924,-3.093574,0.013316337,0.0
Rallina_fasciata,0,-1,4,0.36388186,-2.4667993,418.60175,-9.213906,0.013226981,0.0
Ardea_alba,1,7,7,0.99925834,-0.007983085,414.3814,-5.229803,0.0133364005,0.0
Hemiprocne_comata,0,-1,65,0.16719131,-3.2352347,419.88467,-9.4325905,0.013206972,0.0
Malacocincla_abbotti,0,-1,63,0.096680194,-3.8195615,422.36276,-8.227028,0.013189972,0.0
Calidris_ferruginea,1,15,29,0.12117968,-3.3767898,421.59534,-8.238842,0.0132001275,0.0
Pluvialis_squatarola,1,57,57,0.9759554,-0.19486946,420.21494,-3.9952946,0.013274773,0.0
Pluvialis_squatarola,1,57,50,0.22078371,-3.0510325,423.00586,-5.957714,0.013211473,0.0
Strix_leptogrammica,0,-1,15,0.16820152,-3.2643414,422.03107,-7.345113,0.013206143,0.0
Dicaeum_trigonostigma,0,-1,44,0.17094819,-3.3342755,420.03006,-9.509991,0.013203876,0.0
Phylloscopus_borealis,1,56,56,0.99877137,-0.013702789,417.47604,-3.8823886,0.013312746,0.0
Actitis_hypoleucos,1,3,3,0.99872005,-0.013992631,417.6813,-3.42447,0.013316074,0.0
Larvivora_cyane,0,-1,50,0.13094307,-3.600566,421.4654,-8.443797,0.013199084,0.0
Limosa_lapponica,1,42,63,0.15060899,-3.1704617,421.07755,-8.132478,0.013208402,0.0
Phylloscopus_borealis,1,56,56,0.8580205,-0.8994112,417.5309,-8.395478,0.013251883,0.0
Larvivora_cyane,0,-1,45,0.18961287,-3.4323695,421.21387,-8.269886,0.013204687,0.0
Garrulax_leucolophus,0,-1,41,0.24383236,-3.021155,421.3737,-7.589646,0.013211495,0.0
Caprimulgus_jotaka,0,-1,12,0.10809117,-3.6769316,421.41434,-8.822737,0.013194621,0.0
Eurystomus_orientalis,0,-1,28,0.6830606,-1.4374876,418.1405,-8.070575,0.01324802,0.0
Lyncornis_temminckii,0,-1,16,0.71434265,-1.4959311,419.37915,-7.6087193,0.013237633,0.0
Ardea_purpurea,1,9,9,0.987257,-0.10055868,418.0869,-4.3420534,0.013298874,0.0
Muscicapa_dauurica,0,-1,63,0.1828006,-3.4578066,419.7569,-9.707657,0.01320502,0.0
Psittacula_krameri,1,60,60,0.99419516,-0.055733822,417.85153,-5.0273385,0.013292592,0.0
Calidris_canutus,1,14,42,0.70943546,-0.6805689,419.0117,-4.5350065,0.013283825,0.0
Prinia_flaviventris,1,58,58,0.7073038,-0.9856781,211.14554,-214.19641,0.013259745,0.0
Tringa_nebularia,1,70,50,0.13966474,-3.2635388,422.1067,-7.2937965,0.013205867,0.0
Hemiprocne_comata,0,-1,65,0.13608548,-3.3643053,420.44104,-9.170624,0.013203049,0.0
Hypothymis_azurea,1,41,41,0.99970895,-0.0036933725,416.36053,-3.6397576,0.013331084,0.0
Tyto_alba,1,73,73,0.9946126,-0.050195757,419.4792,-3.0260081,0.013297325,0.0
Hirundo_rustica,1,40,40,0.9769965,-0.18206567,419.826,-4.336681,0.013275353,0.0
Pitta_sordida,0,-1,65,0.30913892,-2.9327512,421.40027,-7.278662,0.013215256,0.0
Tringa_ochropus,1,71,71,0.99782395,-0.022387555,416.9648,-4.6534777,0.013309397,0.0
Orthotomus_sericeus,0,-1,70,0.08543725,-3.7230346,421.1214,-9.339158,0.013191791,0.0
Lanius_cristatus,0,-1,36,0.13238421,-3.3487318,419.3705,-10.221608,0.013203389,0.0
Lalage_nigra,0,-1,4,0.24188717,-3.153438,420.21326,-8.741804,0.013211709,0.0
Aplonis_panayensis,0,-1,36,0.15556508,-3.2768915,420.55475,-9.003304,0.013203739,0.0
Geopelia_striata,0,-1,47,0.2397511,-2.808079,420.6071,-7.8966513,0.013217628,0.0
Limosa_limosa,1,43,49,0.18695275,-3.4278817,421.68628,-7.7595696,0.013205212,0.0
Chrysophlegma_miniaceum,0,-1,11,0.19151168,-3.3336053,420.8454,-8.435075,0.013207495,0.0
Pycnonotus_goiavier,0,-1,2,0.8493332,-0.9414144,419.21893,-6.767207,0.013251142,0.0
Caprimulgus_macrurus,1,16,16,0.98503554,-0.13262478,419.68204,-4.412209,0.013275932,0.0
Corvus_macrorhynchos,1,24,24,0.962173,-0.285793,419.44443,-5.3190055,0.013267377,0.0
Alcedo_atthis,1,5,5,0.99764484,-0.025377529,417.8338,-4.3440666,0.013301941,0.0
Actitis_hypoleucos,1,3,3,0.9863973,-0.11706795,418.37897,-5.2460284,0.013282486,0.0
Malacocincla_abbotti,0,-1,41,0.14322372,-3.5665474,421.42352,-8.477134,0.0131990975,0.0
Acridotheres_tristis,1,0,0,0.98998636,-0.08421409,417.14572,-5.640173,0.013293945,0.0
Ducula_aenea,0,-1,23,0.25860384,-2.9096956,420.2113,-8.392541,0.013216376,0.0
Anthreptes_malacensis,0,-1,22,0.31602368,-3.0258281,420.39178,-8.3425045,0.0132146375,0.0
Pellorneum_malaccense,0,-1,4,0.4759825,-2.6190424,420.86816,-7.313244,0.013221892,0.0
Tringa_totanus,1,72,72,0.9308753,-0.40099153,418.95633,-5.114964,0.013276606,0.0
Charadrius_dubius,1,20,20,0.7409414,-1.0860343,418.97812,-7.0849476,0.013249962,0.0
Gallinula_chloropus,1,35,35,0.98629457,-0.120379165,419.88687,-3.9694219,0.013279453,0.0
Cecropis_daurica,1,17,17,0.9991799,-0.009435562,418.06494,-2.9106572,0.013317981,0.0
Motacilla_cinerea,1,45,45,0.9847857,-0.120985225,415.9295,-7.369077,0.013287083,0.0
Surniculus_lugubris,0,-1,52,0.24389008,-2.881002,420.30478,-8.334398,0.013215813,0.0
Butorides_striata,1,11,11,0.996874,-0.032343037,416.48303,-5.857888,0.013299871,0.0
Prinia_flaviventris,1,58,58,0.63443434,-1.3376746,417.6178,-7.9741764,0.013256505,0.0
Apus_nipalensis,0,-1,27,0.118159436,-3.5492167,420.77448,-9.197871,0.0131986765,0.0
Dicrurus_macrocercus,0,-1,47,0.30271918,-3.1599674,421.1541,-7.7986956,0.013211598,0.0
Cinnyris_jugularis,1,22,22,0.9974535,-0.026240692,418.14862,-3.8599586,0.013304154,0.0
Falco_tinnunculus,1,33,33,0.97360796,-0.2053748,419.65204,-4.449331,0.013276212,0.0
Chlidonias_leucopterus,0,-1,66,0.24229373,-2.9408836,420.75687,-8.209007,0.013211453,0.0
Dicrurus_leucophaeus,1,27,27,0.7805063,-1.2501996,418.65173,-7.8273783,0.013244694,0.0
Centropus_bengalensis,0,-1,18,0.32260334,-2.6040623,419.79285,-8.441219,0.01322123,0.0
Falco_tinnunculus,1,33,33,0.9921042,-0.0664583,416.96625,-5.44623,0.013298936,0.0
Micropternus_brachyurus,0,-1,41,0.8125507,-0.9399751,416.97403,-8.227608,0.013261804,0.0
Limosa_lapponica,1,42,42,0.9686049,-0.16691354,417.4819,-3.9455252,0.013312336,0.0
Falco_peregrinus,1,32,32,0.9901579,-0.0914236,418.87378,-4.7172527,0.013283003,0.0
Ardea_sumatrana,0,-1,64,0.7966018,-1.1334081,418.21027,-7.9719706,0.013248518,0.0
Butorides_striata,1,11,73,0.41214094,-2.3821752,420.94873,-6.880734,0.013226495,0.0
Pitta_sordida,0,-1,44,0.95813775,-0.33112976,420.5474,-4.56592,0.013262553,0.0
Passer_montanus,1,54,54,0.9646801,-0.27673227,419.7291,-5.173107,0.0132652195,0.0
Numenius_arquata,1,48,48,0.89564246,-0.6898582,420.5934,-5.103059,0.013254961,0.0
Elanus_caeruleus,1,30,14,0.63789415,-1.9231257,421.9429,-5.514164,0.013231484,0.0
Lonchura_punctulata,0,-1,19,0.6055879,-1.6865785,418.2946,-8.548388,0.0132396845,0.0
Lyncornis_temminckii,0,-1,16,0.38897288,-2.7255354,419.32532,-8.800631,0.013222535,0.0
Hierococcyx_sparverioides,0,-1,26,0.5796908,-2.11008,418.51297,-8.827063,0.013233114,0.0
Dicrurus_leucophaeus,1,27,27,0.9758254,-0.18617901,417.306,-6.587743,0.0132790655,0.0
Mixornis_gularis,1,44,44,0.99962986,-0.0044795405,415.8694,-4.033535,0.013332419,0.0
Tyto_alba,1,73,73,0.99590296,-0.041652795,419.22717,-3.4565394,0.013294788,0.0
Ardea_cinerea,1,8,8,0.93872005,-0.32703304,419.69543,-4.0377607,0.013281111,0.0
Haliaeetus_ichthyaetus,0,-1,0,0.2501313,-3.2513044,420.6075,-8.387879,0.013211294,0.0
Cacomantis_sepulcralis,0,-1,36,0.26498348,-2.8364816,420.63504,-7.8724546,0.013217758,0.0
Pericrocotus_speciosus,0,-1,4,0.77852035,-1.1497259,418.42737,-7.338929,0.013254231,0.0
Dendrocygna_arcuata,0,-1,0,0.2301157,-3.077661,420.36386,-8.59936,0.013211661,0.0
Gallinago_gallinago,1,34,34,0.95975333,-0.30418155,418.79025,-5.7981873,0.013269576,0.0
Hirundo_rustica,1,40,40,0.9455686,-0.37483633,420.2569,-4.742528,0.013264164,0.0
Motacilla_cinerea,1,45,45,0.95350975,-0.35332423,419.33185,-5.6670074,0.013264265,0.0
Numenius_arquata,1,48,48,0.9531972,-0.31495762,420.01157,-4.1150336,0.013275898,0.0
Orthotomus_sutorius,1,52,52,0.79398996,-1.1149738,419.60468,-6.6227207,0.013247816,0.0
Chlidonias_hybrida,1,21,21,0.92352533,-0.45312607,418.75052,-5.904523,0.0132687995,0.0
Centropus_sinensis,1,18,18,0.9866067,-0.09693361,417.43512,-5.2046328,0.013295787,0.0
Cinnyris_jugularis,1,22,22,0.969516,-0.23108254,418.24457,-6.061185,0.013273533,0.0
Hierococcyx_nisicolor,0,-1,12,0.20983735,-2.9553266,420.80698,-8.188467,0.013211084,0.0
Otus_lempiji,0,-1,47,0.7420754,-1.4828969,419.6501,-7.302873,0.0132382745,0.0
Ardea_alba,1,7,7,0.97994894,-0.17065313,418.6226,-5.363295,0.013277815,0.0
Dinopium_javanense,0,-1,74,0.1229484,-3.5350838,420.5813,-9.392965,0.013198073,0.0
Pernis_ptilorhynchus,0,-1,31,0.23394836,-3.1951377,420.56412,-8.396107,0.013211787,0.0
Gallinula_chloropus,1,35,35,0.920105,-0.52391243,418.7807,-6.318778,0.01326307,0.0
Cecropis_daurica,1,17,17,0.7249677,-1.4393336,419.05957,-7.571362,0.013242496,0.0
Actitis_hypoleucos,1,3,3,0.9982639,-0.018613808,417.3712,-4.194475,0.013309953,0.0
Himantopus_himantopus,1,39,39,0.9960829,-0.03847357,418.79984,-3.6263309,0.013298278,0.0
Ficedula_mugimaki,0,-1,41,0.090357326,-3.8066478,421.94003,-8.631455,0.0131902,0.0
Pitta_sordida,0,-1,47,0.1500186,-3.4731882,421.1647,-8.609462,0.013200796,0.0
Acridotheres_tristis,1,0,0,0.9937662,-0.05908017,419.318,-3.6302295,0.013291655,0.0
Ducula_aenea,0,-1,41,0.35659674,-3.005602,421.01968,-7.6730504,0.01321513,0.0
Malacocincla_abbotti,0,-1,4,0.3874574,-2.8761322,420.73965,-7.8139205,0.013217012,0.0
Surniculus_lugubris,0,-1,27,0.2575886,-2.5775955,419.9205,-8.226698,0.01322249,0.0
Phylloscopus_borealis,1,56,56,0.82152057,-0.9739957,417.885,-7.7278886,0.013256138,0.0
Columba_livia,1,23,23,0.27468416,-3.3178308,422.23645,-6.841856,0.013209947,0.0
Hierococcyx_sparverioides,0,-1,26,0.09041418,-3.4686816,421.46643,-8.747591,0.01319499,0.0
Vanellus_indicus,1,74,74,0.16927391,-3.307569,420.11942,-9.304453,0.013205407,0.0
Todiramphus_chloris,0,-1,12,0.36468455,-2.9256535,420.95227,-7.580907,0.01321721,0.0
Corvus_splendens,1,25,25,0.996876,-0.031551793,417.74536,-4.246726,0.013304444,0.0
Falco_tinnunculus,1,33,35,0.11424886,-3.6428123,422.3667,-7.8323946,0.013195114,0.0
Apus_nipalensis,0,-1,40,0.093066946,-3.785702,421.74048,-8.8296995,0.013190223,0.0
Zapornia_pusilla,1,75,75,0.9988275,-0.012092916,415.4447,-4.8386917,0.013327479,0.0
Mycteria_leucocephala,0,-1,9,0.18191406,-3.5057168,422.2693,-7.257206,0.013204043,0.0
Anthreptes_malacensis,0,-1,22,0.1567201,-3.4490252,421.5806,-8.119142,0.013201763,0.0
Phylloscopus_coronatus,0,-1,18,0.088542834,-3.687936,421.77496,-8.624584,0.013192416,0.0
Arachnothera_longirostra,0,-1,44,0.93525285,-0.39846283,419.03925,-5.7424145,0.013267168,0.0
Corvus_splendens,1,25,25,0.60519755,-2.1659229,420.59903,-7.166806,0.013227353,0.0
Acridotheres_tristis,1,0,0,0.9883476,-0.10116646,419.07104,-4.3761053,0.013284985,0.0
Limosa_limosa,1,43,43,0.9943334,-0.04660632,417.2645,-4.5558786,0.01330685,0.0
Acridotheres_tristis,1,0,0,0.27384198,-2.8694558,420.4685,-8.239633,0.013215088,0.0
Mixornis_gularis,1,44,44,0.999716,-0.0034353053,415.12216,-4.110091,0.013341443,0.0
Tyto_alba,1,73,73,0.99082595,-0.08561493,419.9903,-3.4789653,0.013284338,0.0
Corvus_macrorhynchos,1,24,59,0.30919734,-2.5352392,420.26715,-7.8785744,0.013222356,0.0
Malacocincla_abbotti,0,-1,44,0.21202067,-3.3758783,420.57904,-8.879129,0.013204903,0.0
Tringa_ochropus,1,71,71,0.99415624,-0.05685924,419.31372,-3.6209588,0.013291604,0.0
Caprimulgus_macrurus,1,16,16,0.9970715,-0.03158086,419.17316,-3.509417,0.0132947555,0.0
Eudynamys_scolopaceus,1,31,31,0.9977228,-0.024777316,419.2147,-2.9829712,0.013301779,0.0
Hierococcyx_fugax,0,-1,27,0.1371602,-3.1966667,420.9303,-8.550335,0.013204754,0.0
Centropus_bengalensis,0,-1,64,0.35985652,-2.4922311,420.42746,-7.651772,0.013223177,0.0
Ducula_aenea,0,-1,18,0.5206364,-2.2050958,419.98077,-7.505545,0.01323113,0.0
Columba_livia,1,23,23,0.99959654,-0.005084745,417.4798,-3.0378127,0.013324149,0.0
Chlidonias_hybrida,1,21,21,0.9986602,-0.012612245,416.82156,-3.4894595,0.013326756,0.0
Pitta_sordida,0,-1,44,0.41804707,-2.5950997,420.06903,-7.9276195,0.013224381,0.0
Dinopium_javanense,0,-1,25,0.24515638,-2.669219,418.72574,-9.790581,0.013217608,0.0
Muscicapa_dauurica,0,-1,2,0.13601987,-3.5105572,420.79147,-9.008863,0.013200456,0.0
Falco_peregrinus,1,32,32,0.98991466,-0.09018696,418.02383,-5.1584396,0.0132884765,0.0
Anthreptes_malacensis,0,-1,41,0.08908392,-3.6656728,421.35672,-9.04948,0.013192427,0.0
Otus_sunia,0,-1,18,0.19528286,-3.0561404,421.4702,-7.764264,0.013208046,0.0
Spilopelia_chinensis,1,64,64,0.9985806,-0.016034663,418.21143,-3.5350351,0.013307518,0.0
Pelargopsis_capensis,1,55,31,0.8390438,-0.9397778,420.21457,-5.953232,0.013248767,0.0
Ardea_cinerea,1,8,8,0.90897423,-0.54658073,418.4938,-6.2996345,0.013267044,0.0
Ducula_aenea,0,-1,47,0.4617782,-2.6456058,421.38187,-6.903406,0.013220465,0.0
Pycnonotus_goiavier,0,-1,11,0.16218594,-3.4311867,421.4913,-8.190775,0.013202115,0.0
Himantopus_himantopus,1,39,39,0.9964013,-0.03543331,418.66812,-3.6372771,0.01329991,0.0
Otus_lempiji,0,-1,0,0.1980384,-3.0543897,419.46613,-9.412703,0.013212838,0.0
Hierococcyx_sparverioides,0,-1,12,0.13455464,-3.5605388,421.10056,-8.854124,0.013198382,0.0
Eurystomus_orientalis,0,-1,28,0.59152424,-1.8026211,418.32904,-8.46414,0.013240396,0.0
Actitis_hypoleucos,1,3,3,0.93761134,-0.41215867,419.07367,-5.8319454,0.01326535,0.0
Centropus_bengalensis,0,-1,50,0.11148376,-3.5179133,422.986,-7.0428996,0.01319738,0.0
Orthotomus_sutorius,1,52,52,0.9473258,-0.35148478,419.6817,-4.941422,0.013269095,0.0
Cinnyris_jugularis,1,22,22,0.97974914,-0.15530482,416.92538,-6.6427584,0.013283514,0.0
Apus_nipalensis,0,-1,44,0.14886671,-3.5629025,420.83344,-9.00812,0.013199882,0.0
Pycnonotus_aurigaster,0,-1,61,0.6624443,-1.9118499,420.17194,-7.37366,0.013230272,0.0
Zapornia_pusilla,1,75,75,0.9990133,-0.011518889,417.75366,-3.6377153,0.013312427,0.0
Pycnonotus_goiavier,0,-1,18,0.16656259,-3.5363407,421.82785,-7.826223,0.013202208,0.0
Mulleripicus_pulverulentus,0,-1,35,0.11092306,-3.417744,420.86273,-8.975924,0.0132000595,0.0
Dendrocygna_javanica,0,-1,13,0.2184099,-3.0314162,420.856,-8.194316,0.013210445,0.0
Prinia_flaviventris,1,58,58,0.9802556,-0.10521559,414.7355,-6.1375504,0.01331945,0.0
Alcedo_atthis,1,5,5,0.9951781,-0.046841335,418.65198,-3.73925,0.013299164,0.0
Caprimulgus_jotaka,0,-1,26,0.17746142,-3.2911062,420.23962,-9.026853,0.013207434,0.0
Calidris_canutus,1,14,14,0.9554185,-0.2821702,418.73404,-5.3581705,0.013276558,0.0
Dicrurus_macrocercus,0,-1,11,0.13830522,-3.4116154,420.9888,-8.746969,0.0132014295,0.0
Ninox_scutulata,1,47,47,0.99944776,-0.0065860497,417.14395,-3.498712,0.013322359,0.0
Caprimulgus_jotaka,0,-1,11,0.2791722,-2.6156614,420.6241,-7.7999907,0.01321882,0.0
Acridotheres_tristis,1,0,38,0.2237648,-2.8864102,418.69006,-10.037307,0.013214763,0.0
Psilopogon_rafflesii,0,-1,11,0.28414717,-2.837057,419.09555,-9.208103,0.01322047,0.0
Ducula_aenea,0,-1,11,0.12653114,-3.554366,421.5885,-8.433218,0.013197533,0.0
Ficedula_zanthopygia,0,-1,65,0.3282421,-2.3686407,419.68237,-8.101231,0.013227293,0.0
Ploceus_philippinus,0,-1,18,0.791583,-1.0745342,417.09055,-8.794035,0.01325255,0.0
Haliaeetus_leucogaster,0,-1,32,0.17450458,-3.4260588,420.6332,-8.880714,0.013204315,0.0
Haliaeetus_ichthyaetus,0,-1,53,0.10555804,-3.8137236,421.507,-8.892044,0.013192681,0.0
Dicrurus_leucophaeus,1,27,27,0.41146913,-2.514077,420.48215,-7.657755,0.013222555,0.0
Spatula_clypeata,1,62,14,0.053173542,-3.8820558,422.90463,-8.187302,0.013183341,0.0
Hemiprocne_comata,0,-1,75,0.134006,-3.463656,421.5016,-8.357481,0.013199654,0.0
Spilornis_cheela,1,65,41,0.16811006,-3.565576,422.39432,-7.4739885,0.01319947,0.0
Lyncornis_temminckii,0,-1,44,0.8303083,-1.0334294,420.37854,-5.9411187,0.013246634,0.0
Tyto_alba,1,73,73,0.9036526,-0.66952777,421.10858,-4.85465,0.013251092,0.0
Pycnonotus_aurigaster,0,-1,12,0.15866986,-3.2486987,420.1971,-9.133802,0.013206798,0.0
Ficedula_zanthopygia,0,-1,42,0.08990317,-3.702717,420.82037,-9.604605,0.013192248,0.0
Tringa_glareola,1,69,69,0.868275,-0.5568597,419.94342,-4.6158566,0.01327009,0.0
Gallus_gallus,1,36,36,0.99819773,-0.019578809,418.6113,-3.1723576,0.013307123,0.0
Ketupa_ketupu,0,-1,47,0.8557319,-0.9192819,417.78012,-8.297207,0.013249977,0.0
Spatula_clypeata,1,62,62,0.54936165,-1.4581364,419.32254,-7.0919485,0.013245527,0.0
Gerygone_sulphurea,0,-1,41,0.39851898,-2.510199,419.79236,-8.088051,0.013226049,0.0
Caprimulgus_jotaka,0,-1,47,0.15345831,-3.1442173,420.7193,-8.64135,0.0132063,0.0
Prionochilus_percussus,0,-1,22,0.24978742,-2.762902,419.82327,-8.767472,0.01321665,0.0
Pachycephala_cinerea,0,-1,41,0.19190732,-3.287362,420.37958,-8.983752,0.013206328,0.0
Motacilla_cinerea,1,45,45,0.99030167,-0.07979618,418.6788,-4.056038,0.013294417,0.0
Tachybaptus_ruficollis,1,68,68,0.8465049,-0.9455901,420.89938,-5.3269234,0.013247971,0.0
Pitta_moluccensis,0,-1,51,0.5250268,-2.1870685,417.77158,-9.688822,0.013231522,0.0
Gallinago_gallinago,1,34,34,0.5684479,-2.343926,420.59222,-7.395543,0.013224392,0.0
Falco_tinnunculus,1,33,33,0.9750856,-0.19108127,420.4484,-3.7135966,0.013275391,0.0
Ficedula_mugimaki,0,-1,45,0.20734803,-3.40351,420.97678,-8.4317045,0.013205639,0.0
Gallus_gallus,1,36,36,0.5852032,-1.7749014,420.13577,-6.8526006,0.01323785,0.0
Actitis_hypoleucos,1,3,3,0.99900585,-0.011153319,416.61157,-4.352979,0.013318198,0.0
Dicrurus_paradiseus,1,28,28,0.52558935,-2.1863303,420.29562,-7.3264174,0.013229227,0.0
Clanga_clanga,0,-1,53,0.11669871,-3.7071028,421.79318,-8.378062,0.01319567,0.0
Dicrurus_macrocercus,0,-1,27,0.70217335,-1.301006,419.15707,-6.9892473,0.013249111,0.0
Otus_lempiji,0,-1,47,0.65583587,-1.8599174,420.4011,-6.893795,0.013233688,0.0
Cinnyris_jugularis,1,22,22,0.5049575,-2.3294988,420.91855,-7.067789,0.013224448,0.0
Ardea_alba,1,7,7,0.9919979,-0.06242182,417.19138,-4.8396688,0.013303874,0.0
Larvivora_cyane,0,-1,18,0.13364308,-3.2794585,420.7009,-8.807682,0.013204926,0.0
Sterna_sumatrana,0,-1,42,0.3710744,-2.4714093,418.9442,-8.927967,0.0132261645,0.0
Chlidonias_leucopterus,0,-1,67,0.6628727,-1.864819,420.79462,-6.7434473,0.013230332,0.0
Otus_sunia,0,-1,47,0.28073618,-3.266168,421.07095,-8.0145855,0.013209871,0.0
Larvivora_cyane,0,-1,49,0.12453347,-3.3071299,421.3556,-8.258562,0.013203714,0.0
Centropus_sinensis,1,18,18,0.91335225,-0.5542211,418.2353,-6.687759,0.013265367,0.0
Himantopus_himantopus,1,39,39,0.99848914,-0.016701436,418.3153,-3.3731713,0.013308161,0.0
Limosa_limosa,1,43,49,0.7280431,-0.9808776,418.04037,-6.4395895,0.013271513,0.0
Dicaeum_cruentatum,0,-1,4,0.3132093,-3.1592965,419.50546,-9.307219,0.013213711,0.0
Ficedula_mugimaki,0,-1,45,0.108541004,-3.6210403,421.39374,-8.84864,0.013194601,0.0
Pycnonotus_plumosus,0,-1,4,0.73864526,-1.3489581,417.86304,-8.18779,0.013250528,0.0
Clanga_clanga,0,-1,5,0.22877592,-3.2829003,421.5349,-7.6683984,0.013208411,0.0
Calidris_alba,1,13,13,0.4189651,-2.031298,420.20908,-7.3926826,0.0132296,0.0
Falco_peregrinus,1,32,32,0.9502911,-0.36833298,420.1362,-4.9443264,0.013263146,0.0
Lanius_cristatus,0,-1,2,0.726695,-1.4753493,419.48248,-7.347655,0.013239928,0.0
Larvivora_cyane,0,-1,49,0.098164864,-3.5887,421.0054,-9.198715,0.013195178,0.0
Ardea_purpurea,1,9,9,0.40287924,-2.6583652,421.2654,-7.0887995,0.013219695,0.0
Zapornia_pusilla,1,75,75,0.9994184,-0.007069418,417.5498,-3.2697904,0.01332013,0.0
Ducula_aenea,0,-1,23,0.11504267,-3.5270207,421.23462,-8.840754,0.013196816,0.0
Actitis_hypoleucos,1,3,3,0.99560994,-0.043870054,418.58054,-4.080529,0.013295209,0.0
Dicrurus_paradiseus,1,28,28,0.98492485,-0.12428811,417.43375,-6.102703,0.013283553,0.0
Aegithina_tiphia,1,4,4,0.08469571,-3.645732,422.12387,-8.284422,0.013192438,0.0
Anthracoceros_malayanus,0,-1,9,0.11250942,-3.4430804,420.3444,-9.544909,0.013199499,0.0
Falco_tinnunculus,1,33,33,0.9231798,-0.5390258,419.4665,-6.0867167,0.013256953,0.0
Gallinula_chloropus,1,35,35,0.9453913,-0.40557984,420.62173,-4.6273327,0.013260896,0.0
Cacomantis_merulinus,1,12,12,0.9593265,-0.27724618,415.00763,-8.505999,0.013284282,0.0
